mint,symbol,created_at_utc,complete,pool_address,market_cap_usd_at_snapshot,ath_market_cap_usd
HVnLcM3dtfyqhpXWdDvAfruqkFmSKAEkz3Z9WnRr7SPk,Bwalmart,2026-09-07T21:27:55+00:00,False,6Cp1RFE9xqBtq3Ynftwu7JSfpZMtBeRgezBCdQCAKuQw,2907.176142627959,5064.249969121585
5Zkw5tHdtJdyKdWcFxqSu3UKC4WUVwt3t5ePWjsZMykx,Operator,2026-09-07T21:38:06+00:00,False,3zWs6rfQCNaHPbetTndQj8DV5Xn4cWMTyotc91ruf34C,2887.6620449165043,13649.876058851718
8gVKYBBeNJ8Vq8VBhktexJ2ULzXaz1Qf8T4VFg5xXDou,CALLOUT,2026-09-07T21:39:33+00:00,False,FdqYehw8SGS1iqfxzxgQdgM1tDjTfHppNG6kW7wqzuHD,2885.0303319923755,6193.071123332326
H5kbqVwmRL8CrW4WVELLxVqHRZmcSQkn3v57yEGqmzb5,yourself,2026-09-07T21:39:52+00:00,False,GxuEmY842eJj4pFHqFY3yywydZ5LDnvHHcjMWRxT8dfd,2905.126971950011,6140.854781940951
Hc9CSbnKymBGtF48E51HR7oVxvZnnVrD9kHYnf2DrJsj,ZACH,2026-09-07T21:52:44+00:00,False,8dWkANSzKxyHvLZaqQJ3cUKpKL6o65P3uK4wneY91QH9,2879.7625824734355,4557.503498118048
A7e821LPaSXVqE2UGRRjy2SXLqEbEmFUi1D4Pjk3zNCs,ZACH,2026-09-07T21:52:52+00:00,False,4XQy2DWkkjoPVgn7SGFtNwVZFq27td2B17oeAfnvso9q,3085.1661659303445,6163.721484984705
FnemKUA29N2XdRR6fmRNuG17ghgQuM9PhQPjEfjcUJH2,STOCK,2026-09-07T22:10:42+00:00,False,J4EBFKEWfxqcBB6B4yfJTBEpeMbFSr1VCyXkacGxnyzs,3977.8822544859504,36824.77403440806
HgiCS4A7p9WXbqD8hPqC8PBRXVQnWuH8rrQXXomzF5L5,STOCK,2026-09-07T22:10:47+00:00,False,9XsmFKkZbn9YpUb4bgHmYJgBvQULdxod1HiJvrziFgqA,2900.759553719716,6867.9268536017
BQ4zeJHkVyFWgGaVHkaTkza6vGeZv68bwEtBGhCKRnKV,STOCK,2026-09-07T22:11:48+00:00,False,78WMiJv5fdhFccPAx5BV8Piyw1gSUwX7akKrr8Ug5bbP,2905.778196053381,12610.198663347473
6gktZfGL2nayr9WfYxu96276Pe5nGUQJGoEbH4QKPYBC,PONKS,2026-09-07T22:13:36+00:00,False,3ap59PNbZpuhTi5dy79EJteuWzzRHgmM16m8jKz78jwC,2905.908511894849,7414.812702755189
5gy5UjbvqFwQ13jbxwaqufo11CyCPtuYGugpPDFWCaPC,CALICO,2026-09-07T22:32:50+00:00,False,vJo7X6fHzp7XJvQn688iaq8XqWFh3h1T98QW6ak2iwX,2881.733486348658,8851.430341560754
ESuMgi8iDnXQ9H2h4Mv4v9vv9asv183qEo1JN6EgURRs,POPCAT,2026-09-07T23:24:36+00:00,False,4XoytYjAbxH1zuxpTNpEM6JnxBwLHmsPKj4oSfoLqVAt,2885.95712253471,20919.17195301782
6KiEbQWY1Ybr74BabFMXfjEtE4mCv6zUoqtEkfjZPL5H,yes,2026-09-07T23:30:59+00:00,False,GpWmCjM1dgkKCei8ZkCdjXrKifkKwNfm4bSjNXwtq3b5,3326.0645960142797,33827.183691856415
84dXiVSMGU9TCXEaRisF4jPnHx8WGYwCPYF6xTza3Vdm,yes,2026-09-07T23:31:45+00:00,False,5odDgYyUxAKbGLWY7oKoZLXr3vCtyijQy6gYkyaVrPPs,2891.1814771108525,4693.610669763019
5CMWqriVaaeK8dsJMdeM6SFXMCTtjeranDWebKUfoJJx,yes,2026-09-07T23:43:35+00:00,False,CwyHjAhSYKEWYUFzaLgTXaemjEdUcSZtshRJCYSeFpDB,2921.5182211710858,12415.995629556886
FjCEwaXte2AUhoZrBYZKVRBhz4vKDzdj4VwTNpdRSXu9,BBC,2026-09-07T23:46:39+00:00,False,8QmtaGKrc81iKxQPJV3B38cTtMNtMgDZP4MRQ7E1xVES,2907.176144566079,7807.733918130031
2rSg1bXiYahT4gHHMhQ7emhYiBNvNzN9ttfecmrLFmDj,NA,2026-09-08T00:10:07+00:00,False,6VDmEb4wtSRBfpPDF56NBpnbzsvYn2zEWVmWYbFZLHat,2898.8755760710756,5062.590112412138
Dj7eNBaqX6tA9wbHUqtmV1Gx2HMZ97bCvmbpCQfjmS2S,DESK,2026-09-08T00:10:32+00:00,False,7hiK72npF8JE8pqe8E7tDf2rUwdqqiF7qG3EQLu4VwYZ,2886.0272009439755,5972.324901946585
GkuNSdgw3ET4hyTeURhq9QDLLRTzMsiLjERwkABuSsY8,Casascius,2026-09-08T00:16:40+00:00,False,4VNhGQ5wawKkz8AdbEhkR79gun5HvU9EZ5xiJ3iwaQME,2894.2043958950517,35477.88021641392
BmwGaRZmKZ4u7Nyix9UWftq4Dg4N9X1CaCxtFXek5rpB,Casascius,2026-09-08T00:16:51+00:00,True,9TCZ6JSLq4PMXxbdDYZUmoZvtnQ14VLwdtBDwNAkawrY,2994.0241718954244,65880.82530140578
9e6R692ETpiYdkAVz3mqvwLGde2NhLGteTmKtqGN6sXn,Cryptosphere,2026-09-08T00:19:23+00:00,False,GDKcji2pgUC6EC9x2ModGdx45f4Ge9rS5U1mkfKDhGks,2899.4056044585686,5092.624025834106
AipJN6rapcFcgQbZpmCqM8zhXRkpK1y1TrGFj4MiGbXp,HODL,2026-09-08T00:20:30+00:00,False,9CMj1uusC2TRNZrW8azRtbfcbgGNHsKzBRnVYKwYJPtL,2899.543370607229,5794.69627018504
AuHD3zDAtNA4wQkEG6dM18K5qDDH3wUXzpQ3Gm3uT3Qf,HODL,2026-09-08T00:20:34+00:00,False,4QSKpk4WyNp3Xqp6RBLAo3khvZzJr4JMYKWkZVC2K3QP,2899.543368964152,3435.2514020584754
5b1fQhHj7orGBLrNQb4vJMfovgvTFYwY5znPFo9nwJM,HODL,2026-09-08T00:20:46+00:00,False,G525xJpcMxWiJaRft9h5iDS8NZGtbNKzfUTv9T8W3Han,2909.9349824373335,4798.318893690887
J2rPisJX51H9vJvpjVvnLb5e72HVdLqYvPYhHAmXQCaE,poorlana,2026-09-08T00:21:13+00:00,False,G26KNuDWj76H8kjcmajV8GaRGLto99hf2WbxqTfwfM9S,2899.5433686741976,3294.0104527256767
Fp8qg3MumtSj6vGqv9s8GnnZCo3vSiQ4B2KcDM5asquv,CALLCAT,2026-09-08T00:30:40+00:00,False,5XmKCBAQCQ74u24ucvN4KijuGmFQeGtV4xdyYhu4V4Sf,2893.755826526564,6233.072172098339
4KpLG4Xz2L1FYabgeLBxcFYdX2CYFiL64H3bpiPxs1xY,Russian,2026-09-08T00:39:50+00:00,False,BufLS4xBBix6qDqdk8Gw7Rr1g5SdnyVszZnjZfEEHtzH,2905.219012599767,5081.2957895623085
GiJhUYQoq2zEj5RKhTz8sv8ht62eVJG4WhPTQ4Y2hSVY,Sneki,2026-09-08T01:00:31+00:00,False,6xLpHkBfkPZP9mPNp77CGe3sRnAJqB34GzE87TZWZtrw,2909.636235176522,3984.170287449206
ER8jPtp5UsixwSReRFQBAvoPFDtBMhuRaBtMvktQEMrg,lowkirk,2026-09-08T01:35:15+00:00,False,23KULrJCbnnRsnGoGrC1qzNzBpoUFGUNJkJHb1nZquJV,2912.4883531377072,8972.187637927364
8A2384FG8LPfHuaXs6KnFv7gaAzYvn8f3PhMgwMCq2EH,WWW,2026-09-08T01:56:43+00:00,False,GeGnVodBbceimb8fUPBG3vqeogj29NsULD5PGMZRfiZ9,2911.6608219724844,6291.388722992401
C6peziTKV6EDTYioDjqsPMvj4WNs3F2hStD1HDYmb3CG,MeiMei,2026-09-08T01:58:57+00:00,False,7K1PKhKJiiz4BB1SZtto2vUpLv7oNp6z9D1H5F8RuTLh,2884.2497677775236,4012.0025877426583
8gubirm7yLzQqEpx5piCmCNqpNPvntGVUosuJCsYaBQz,alux,2026-09-08T02:10:16+00:00,False,AnG9SxfmxKYhbFHopzEyuhGkXryGcCzTTCxPxsMDsFhj,2908.308515305959,5686.7406897008905
9oNu5pnhDqWYLeyqHXvqvpi3BYKSdHLKQcMARXrKhrML,DRAW,2026-09-08T02:10:36+00:00,False,F3bsEYBdfVLGjny29QFdjefa39YvSAS7CXYqEorLfRHq,2880.346824694178,4003.1011585940505
8QTDrs2rcVnnossWw9vjVCqPXm23DR33GoxyjSEeyb5f,LOF,2026-09-08T02:21:33+00:00,False,8fGcuoTaLkMSEHbEBdwQUvwxi9ZcVgodNKDS67VXPtJq,2916.8974174313576,10429.980050413453
Dut4qegaiK8tiaGnXrk3E6LkeDeFw9XUuLrd5NpLzhDz,FAITH,2026-09-08T02:21:36+00:00,False,DGwk95uLucswjKBvt5ohXj61kzPcDsMTLLXckrT5oNKL,2917.949220569019,5086.339053546273
G4xmMdhUjWNwiPGCaS74KCSoWtCCH4i5w8aAxnWdn2ag,poorlana,2026-09-08T02:22:42+00:00,False,FsfHU8acnzVtxpX1GqXsPbxdWgsWHgDbDy8Aa7xDpBR1,2884.685432277242,9187.856483749527
Ht6VRr2aFih1rwa3BBSco59KrXuubyaakJKP2BfjJ75z,S&P500,2026-09-08T02:22:57+00:00,False,BZaweDzFwNdQU7DNijCEAYfLTYynk43eAAbXcLGBHjnM,2920.8760496306086,6794.122878779674
68xotiQbtpjWuwQeBJRfwTVUTVJj6UA6Pqqh4HNNv2Mm,S&P500,2026-09-08T02:25:01+00:00,False,6oS5NrkhSuWY5qJqDJo5vEEKgZvRbtmz3vnznYcH82HH,2879.530187206782,5684.600862870943
3z7PxnvFpGPfFxJisC7PTyWZZ2KnUqmK2Eo1aNVEEKNv,ODP,2026-09-08T03:12:56+00:00,False,Hzabjc1ZuRaPVtPC3ZTXRdBuU2pF82QAL7M3Q4XZ1CDJ,2948.6407105097,13301.114233686902
BjmebBt2zhZYw8Hy3gvnbfmGP4ezAjFF9crU3v9hGJN3,LabClaude,2026-09-08T03:32:02+00:00,False,5cgqSRG4Z2oapyEErCWiF7ji4ZJBMnKPc4VXbDgmUrGX,2904.667557403509,8310.374929196092
GrCG5trAeWn3VCHm25uMToRHWuU1sTr1ZqcRKVPe9B3z,Arcaders,2026-09-08T13:29:29+00:00,False,FuRTvtwH7ew2cKoJ1UHyKxgmYFuhvgV5FTaXarJQT2rL,2877.2600211329545,4566.837261870824
Da7zjteqmbAiDGm3SaXjSQ3oD1T965iw4k3ybizss2DC,annualizing,2026-09-08T13:36:58+00:00,False,8dgfri6J13TyFRXAWj2Rf8vwP1w8FHxxyVsnyf9TpbDR,2858.981827035438,3369.0189693360735
3BcG4Rd5Vy8ocsqtfoXhEjquH6k2fv2VzD5ZvoxiUEDe,faucet,2026-09-08T13:37:05+00:00,False,4Bg4aGCUkFf1k3ApLhMiQg8yYSPFaMr6NF5GGg2BN48f,2951.260915468564,15948.541589537883
7ieFM36ExUxr331kMrBzjQTEc2517i6QLaGgqFP4KhHH,DONK,2026-09-08T13:39:34+00:00,False,CGZTPEPiRvArgYvLosUn5r313k1k5774BM7wCHwAFrGp,2916.613037307862,5172.357843101762
AHHQFEwyNQ2MeczFS6ds4rBF4rbBFeVwJgMtwcR1MWsP,SS,2026-09-08T13:39:51+00:00,False,5YHGWRVJooJdCSE4a9EqhzDDDzAJDGVMo2edUBwzNuf9,2855.0717623682795,6281.209552789276
B6ahvd8TxegsKdfpnRdCsWzWybArhpRBxJYkq4aRdUai,Supercycle,2026-09-08T13:39:59+00:00,False,DsWBqqVzuuw42SP7jxWixjBE6u2Jg8stiaYsNLeoPxZ8,2855.0717642716636,5331.125379954658
BSJBxtuNcJVvGGpPAfwC3tbDfPk5y2whbue9xU3cYXRa,beef,2026-09-08T13:45:23+00:00,False,9aXMP7UBPwEWY1Mx4F8o4qhXyesJM8iCFQKsBSt6siUj,2858.616963980982,5010.766021473386
ei6be6orqVpKiHbAiqfC7vwmFhDy6zV2dh3FVFRR8bq,culture,2026-09-08T13:45:34+00:00,False,5LHgKu1FpRpAotzWv9UhCBDYN3grZFjvk6VLbyGq8ey,2845.4524702801837,4735.139940146394
6hEverDrJqrySriFy47pZN5wdGj4kBoC5PdzBiBmkkNW,IEPE,2026-09-08T13:50:48+00:00,False,43LgiEuKyg8rnDNEN6LBsCQKRymGmU3MYE3CybwT8uAq,2854.2698980545447,3359.220586118473
fyfTJcbPJZfc96pUD5hatYCy6yRmjabe2q3oscq8UQA,42,2026-09-08T13:54:09+00:00,False,AqmLEtLyjVEBAV17rxtf1ajMnBdnxuiRvme72rP5Jwrj,2881.3497225690758,3970.7260125423095
7jQQcJ51CCBV7H1Zy3EYyd8UTBCWHTUrc2kjUH7m6pZm,UNITY,2026-09-08T14:08:49+00:00,False,Sbbt7MJLmLMSPZ8aF1bAN2q3g8KYBsrEKykoXvY8FLP,2873.5781209148877,5040.970519056001
9t22zsF3vqPXmcW6H7hcJ5T4rEQLHVwsKL4akJm8G7qn,CayEnne,2026-09-08T14:10:48+00:00,False,DG5nxgST8dzdXNMg64nSHe1RTySVphd1vQLnwT5hsSwR,2903.7547163185536,4896.144328739471
GE4u1YwMYKNc3zqQk9bCio7GSvYkNcPb2B6LeQPCABcv,SolanaLife,2026-09-08T14:13:46+00:00,False,J7SBkYDmhWA2eisUC87KWyrq2ntUasnqYFsdMaCRWYgU,2887.952190193309,4286.7028670662185
4LonnQZNmpXcMddhFKEq9GDi1nUzyS8bLh4ENtPDdaKB,4,2026-09-08T14:14:49+00:00,False,7jhcQHtN9UywCq9baLpdnXq14CcdEd63omW7RrPsLZ5v,2885.246527293765,13590.023828113674
DsvfR7FdoSBhwqJ1WJJUzwSAFVt9BSCxvrpphLd2BJ3q,UNITY,2026-09-08T14:16:41+00:00,False,43XSi4zNcoRTHVfSKE6ThLxUaxS746Fvd37PE3nc9fC2,2903.365270572622,16170.88618629995
TMHM44gsbdeQpap6HgrGHMzYyffY8v4KKfn1EvMYUMX,UNITY,2026-09-08T14:16:50+00:00,False,5KKZDnWVsSTbDvu7hGQxEJW1cNKrQG7Ccs4gW6jwAn9g,2906.5170854969892,6855.420105968678
6gU8BpReVQgsLohBaRXUVkqibEZJovb9v5TA2ceHnugG,Trenchlife,2026-09-08T14:17:19+00:00,False,HQvEX8bEJeF6YmX9qu7HasBRQjLDCgcToP1mFVZ6yvBh,2906.6009632180417,5337.348886106158
3TR5kTcHp5U4LZPvFBxrDFSMF5HQg6zWj1HFaQ5piSby,Hitler,2026-09-08T14:18:29+00:00,False,DMZmhMEWEnP5ZniZA1MZKJLCuX14rRbXdjCGNuSuFEjf,2898.5197957603923,8714.588714480791
ECSaYPo3Ldnob4MuiuSVYUsT9VbMzeBPqqxcr44Wiqxw,HITLER,2026-09-08T14:19:14+00:00,False,2JYwgo71QRzoZwhD8ATpafutN6LtHfGdC7wxHUwVRFLV,2902.4923613723663,4293.202105442056
2j9KU8jSNvjNnXqEmu3os6ThqeDEjPNJU5qw1QUX5CZu,CayEnne,2026-09-08T14:22:11+00:00,False,FFotjLZ1jkizwXBwvSmDqbQYkVT56kSNPjcoweNzyGhq,2894.904239818715,4114.397989588963
8RnU4iMBwvYqLjRC4LsqCxBgPVY5uE1eJNG1L6nAKj7u,BLEP,2026-09-08T14:23:51+00:00,False,63RWGnEDVocuqdT1fLAZAJAiqrj1iLB81n4KBYevtaxf,3378.6037468823442,22515.264559961877
HvPV91Rubdyexzh8mSn2Acnuk5Ty4Fdf3w9g8r6s3hXh,Matcha,2026-09-08T14:26:09+00:00,False,y8RLGWj5zg8tvz3MLqj4cT79NGMugvCwkpapSYGWBoV,2907.084658121544,5474.625473733205
GJYypz3wZ7VC9BcJibrV3wDAFexm27R9bb1Ra5NKqP5b,Pusheen,2026-09-08T14:28:01+00:00,False,HzpYAtHy2KQL2sysYbJEqYgx8tFPCZN67iP4dxB2UWoG,2901.733927931449,5742.432603180298
FRhdTV2CCYhzSMmox25GaYNnUAsfrPHDqsLcowFdPvjA,Pusheen,2026-09-08T14:29:04+00:00,False,AfPyNY9s8g73AMguMqWSYLmTbKqRzgpojtSPYPDCKHF5,2895.688769279368,4669.030994038625
Bgv5WVZ6xVxNSvsGn8xJKd5WRWsm49VHTT1ectBDDTp8,MID,2026-09-08T14:37:09+00:00,False,FJ1MPwRngCmG1Lx4kmwqGWWTy42WPU5K9DCrYQub3W7y,2891.773600041836,6305.570188867522
DpY7peqTXpuuZoDh1v3od74A4JRyDschYTtMkiWcCnBL,PEAQ,2026-09-08T15:09:07+00:00,False,GrKYAMHkurktnZ71Q7KcUbS2f2KLWpF1CiESYTmDiR7t,2909.506341659705,10549.32768216162
9a9zVBazTQydvpnTyuZiyu6pgfZywSp8fLCzp9K46n1y,AI&R6900,2026-09-08T15:09:52+00:00,False,EyYee7Cxy3G4zoCHGs9cturNKzEWaMvKEAFdvHaJaAWu,2907.0714992826342,7999.538910653012
H31WMCHcVE94qXpFsoef9qujeRFC69oMYPSjtRpgGjPN,Woon,2026-09-08T15:12:17+00:00,False,HP3Vxm3ddFRDHqkZf12qk1HmUYpqhQhtL6Vge5tbCam5,2903.2392286813392,5694.621287309917
5mu7YBBbgi29wdzZb1R8tofumaDLH96owUi6SyZ2Vg2Z,PEAQ,2026-09-08T15:13:51+00:00,False,DWvygYyRt1D9B2dDcYKzQ8PjFqvYa3aA4Fp2MTB85Sr1,3203.2335414655904,11560.81204888476
E3Zatd4hcR94Gqi1vQJyVQCQpBkYTp4J1UC3wyFNcec8,course,2026-09-08T15:18:13+00:00,False,6e2J5LY5oQ2ENXpBqsdBZSLAKeohFKwc1HQT6iECJLBg,2895.77027123553,5100.114122881366
DLs3f5ACev73FbPLC2yZ7icj82XXL8WNHySiK4V5LpF9,AMD,2026-09-08T15:20:43+00:00,False,DcP58RnaJYUtLeYjufF99bYJB57zPKLxUDdajhHDh5nQ,3211.0887487271752,15579.817262342778
DBoopxXVoce8FxVZX5bqmfskjvg6ekScXRmv1w9BfNXd,RAM,2026-09-08T15:26:24+00:00,False,Z3xXH2aqcWJxDWMjFiXbA2FtWf4bgTmDHm5FNcb6mfu,2908.476250490903,8908.78104661223
9uQAugsX8HfMpED8pz7gjKXWcZeq8R6ZugBehzTUoakN,RAM,2026-09-08T15:27:06+00:00,False,BT49z3sdweGSX4ebBeMV5rXVHJZaMenpvaqdh4v28Nie,2891.6840644340027,4111.13529841562
D4SGwUqkzEoJVcVRvqVdJx2jdYpmBvmwCf8iGAwyFSHs,CPU,2026-09-08T15:27:43+00:00,False,HCLmTeXZ14zhnNdzBTiqwXpGKKieRc2xiVhdUr5gNWy1,2904.176652567269,5713.255668642116
AuenZUsehjxHTvWQKfstFMuCVsRTYzP22BFDeVVBTaJW,WEN,2026-09-08T15:27:51+00:00,False,GhcMUMhRTA5hop7RAhW2jWWbAgR39hzTN7e3WhhGuE1D,2891.9085890268725,7039.8925681583305
5JykbgAZVe28G6hskq2bdt8neWwFLkrWuxXmrM5Gxcrt,Wen,2026-09-08T15:28:31+00:00,False,4nE4Gp3xvXsohLfNix6zVzHx6GNmYdQJiE8YQ3JsFQqL,2897.058504091599,11034.229265771595
3TwPCTVEQkMJjK58JMCGwhh4H8UnyKc7AMae6JhRyvA6,Wen,2026-09-08T15:28:44+00:00,True,CjRBdFPotekAJmUtxVFDade4oqUsxoYnqSzjDiFMnU5Z,2529.73619793331,61395.073232101975
2Wsbsf36PA2wRio9LP1s7EYAReF9158FDC4L2mPh6ryM,DOG,2026-09-08T15:29:32+00:00,False,5reBEDGJU8Tz4z9P9U96xZox6EoFrj7cpQywqdCbHRKk,2903.735789060309,4051.402710153081
85CMSYktMxjwSqeuyW1V5jxyZPV2nvq6GWnW5kyg6idV,drone,2026-09-08T15:30:36+00:00,False,A9n5U2bWvn2Y6d1vrBiXqsRbpsq185noLZDJikuiDGMm,2900.7707376071935,5188.803682570789
2iwuFQvC2py2SV3q4W6xBmpqx7fFqqZSZsw6zfHik1dd,PRAXIS,2026-09-08T15:35:36+00:00,False,BUA2zbkvrDuHuhSnFxcUsYvpw9195twJjp7aPF4WU1Qy,2904.198645955649,5650.429173289674
BgzJPucoZQdfgnxgWNZjwDMw7AztRkRiaZpYFmF3pGJy,Bintang,2026-09-08T15:40:53+00:00,False,RopEqHByV8qe59jB2veUXjtkvP1ywiUePZDe9o9Ng6j,2902.1742809183934,5178.0706620317105
4MX2w8S8whHyNut6oM2PXUYDtyeP64SHQnR2t43CUViK,COLLECTIBLE,2026-09-08T15:42:01+00:00,False,6GoXXgQHSSwi1dm9EwWbx6FxTqFkbbfkaTzDBwaQdPpP,2902.435049376086,8443.882906238547
APjLApf6EhZ7Dc4bX2AiUv92BMwUXEDw5EzQbo5JUwVj,NUTFLIX,2026-09-08T15:51:56+00:00,False,4qGEVTr2kJWvQyWqQmBQdzMKg37yoVbfgx4ojweRKBxw,2913.208369027301,8833.388338115583
GkPrPCX1Puy8fswXoBRUFMVShW6aqWpF3NaEcPnF5SV1,NUTFLIX,2026-09-08T15:52:21+00:00,False,E7wsWK9YYRUbSpqMt18yz5PQ5gfoXAxWYhDYpctqYa63,2907.1570611529232,5783.795296317655
CktrhBzNfwkqp1BHhBZo7HmWTAuKW2z5o4NGxVM8drFh,Druke,2026-09-08T15:54:51+00:00,False,WKgMTwbdLo3wjmKZQ1B7MpaC1QyEt8L58aWkkyczoEA,2913.0447370113025,6531.722591906943
F1euhKVZKXgXwa4J1uDMKaCS5xRa1FADVMWPDnzyQVbt,CHIPPY,2026-09-08T15:56:44+00:00,False,FMwseBTcnkAUe5QD9qRBvEAjsBwPDiVVDNWrTzNkWacQ,2907.157057470547,4040.966695026999
Di7kdM6TXanWytCQCSgZ8xUiPcNdEAN7veTWqoFq1Nm8,DATACENTER,2026-09-08T15:59:01+00:00,False,9GNfRdNzA1GUpwMRwEBhHhi7CWiLqerD2P2uemJsHdtd,2902.4454816074403,6522.134299270528
25MsTGbqCCnjKTgrE8SL7gJsNjJ5v3dJVyeSKVEgPS1e,DATACENTER,2026-09-08T15:59:11+00:00,False,1wYWj4mipPt9CKQaHvmhcHGamKxUi1jX43o7CShqgte,2907.7828704089193,5696.756070794528
8ok5JkkT8euoRXD3h2R2hZrLt1KU4y1jkVdwpHRqmgfE,Poppy,2026-09-08T16:04:00+00:00,False,AuYBtE7TnuHW2dtimaxsk8vqJHtpmKoxrh4ivSvTFqMp,2908.740449186098,5664.321461910997
sx1H3moxWYyLbSmuKtUkJGL5zFw9JBEBTCnGDJBS3q1,milly,2026-09-08T16:06:15+00:00,False,9tno4dvN4d24erP6Dhbcg6eiHpLbmcBqm62tVsXm5fet,2915.99021532428,3976.478047035274
7kAnbKpv3RRXWxKhocZUdruwcnK2WUh179KCHCgCUvSP,biscuit,2026-09-08T16:06:36+00:00,False,99uYP9kh45hXY4b8aBkoKm1ZZadouCQQJZBeHpk3Z6LA,2905.498605827477,5089.5217548763985
H69wazVgLLj1GYYSJtF6H1GFcYwAjTk6PniwcvdVZBe1,BULLISH,2026-09-08T16:12:14+00:00,False,jUnZYKkCjB6LQhxdp36qk8pJLbTE6WWWMernrcxhRhU,2898.90167956884,5704.904420042733
CbFthp4YNx7dHac81pDCU5thZvkBjtZtXaooLoqeJwxJ,loner,2026-09-08T16:17:16+00:00,False,96yz2zx4GBiKaaHevcVdWcnTzX2MmvT11nqK41CBaDZH,2909.133278281163,22183.06469780338
2sJhyxfa83ddFCEtQpbeJTZwTZH9uwd8oqVwvUNcCSQ5,72X,2026-09-08T16:17:36+00:00,False,3hPsLPHLbiRwir8drBLgUYJmyuTvNLd2FB834VcZhSvZ,2905.19595001322,17271.975636219806
77otWi674TURL8D3S1jqxZgGxDkBQhP7CceSgiPdSkLi,72X,2026-09-08T16:17:38+00:00,False,2fSvfFaBFt2Wr3AQxzvr2rjr6E9PjpQ8vtScJjRz1Ggb,2898.282389891727,13821.983282112289
75KV94pAygPsg9CBLPRHWvFf58qPFrHj1LQFmvWFLDzd,72X,2026-09-08T16:17:58+00:00,False,2KWCe2pJtNZ3KVfbAxsDM4rhdCav5i1hhdrhrNeVjucq,2906.8043355564764,7353.942837071463
DT21cMAzKJZ2KZbWsmHgawqxNnmQtRmiNBXpSU6CTyc2,Pillies,2026-09-08T16:19:11+00:00,False,9B7XaHvK1vQd3xetafbytijE4GWw57Pe8vN7it7GwZr1,3093.3568132887185,17996.717994329993
GgTw8nVmKq5A7bQkH6hZ1L9zE3wS1kSaJmRjvM511P3X,ETD,2026-09-08T16:20:39+00:00,False,3UcY48xE1yZHmPatwQtK2v7YhziWZS3nhm3BRQja2nht,2910.1733744945163,5655.445994217653
ABZzuUth1whaZBMyKRTKmgVjMDYEvVvUKoVDQqZ1HkW1,Reese,2026-09-08T16:20:54+00:00,False,EY1zkNg6xDWFQrfN1NY9U3hTXLDxGAGu6uEgoBSHsJWY,2897.4324338811484,5050.219130558086
AcqmoFk8uhN2TNpjywNgoCAxeBoSUmHgSoSJYxQjyjzZ,STONKS,2026-09-08T16:21:24+00:00,False,4edDL5rCpP6v2DuqqNiWSdN2G8UN4QVMDTwz2WGd2VaU,2915.888827015396,5640.598797762737
89KQtM1ot9qKBPeeKj1tPULS15vMrKcHjb2yb2VMd8tH,poop,2026-09-08T16:22:22+00:00,False,6cjtzikAd9XzBCQqP2Ejk7uVHHy7dnd9SPmPDQT4RkSy,2900.932898899146,5641.65447366787
Fdki4ego5FykAsa5Xv8QfHQPoSomc4uNL5cDx7i1BMEg,poop,2026-09-08T16:22:31+00:00,False,B1Ttbz5fAH89uLzpRjR4FR65eLvM51zm8EQ1gnMpfhcS,2900.9328989958435,4797.188301821454
2VVZwutPoBSaT84uuXHvX9vCb2oZqFXYUyDmNV21jPc7,ROI,2026-09-08T16:23:27+00:00,True,DfAAss1krJHryAt4RH2yJ8RAagnS2vxMEHTdanExXX2A,3325.3840973654824,93577.62571425844
3QybBfjxwBqAfwAw18F3mMSPW5uz2ePiTBnHTsegeRSF,POLY,2026-09-08T16:25:43+00:00,False,GYMpgE7UVgVNFnNdZsrN3D2KM1etN1PmVE6GijQVk2uU,2919.5132826546665,6509.623777467482
DVaFhZAab9quJyWtR9jUcfuR6NGC2nTPUz3Q3kH3eMH1,Tick,2026-09-08T16:26:54+00:00,False,DF8WQdsPv6NL7CWghWcTuve3qWZJCARLcG842Dy4DHj1,2912.488351681463,6040.7966425644545
39BpjuXWX7J2NcvSatpGGJ5fSLHN378Jui4DDjW5DyKU,INVESTOR,2026-09-08T16:36:40+00:00,False,488GupjgVXEe59r2mSefh9qSfWW89yoW2XWXrnxNrWWw,2917.4160663992,5272.701624153254
BYeRBTFzyY6GnuKJUaaWio3cVdUPNcJGyTguZkKr71xY,2CENT,2026-09-08T16:40:19+00:00,False,6pS3D8SM9vwoS2FeohLtsbLJ8is2YuC9vLrxB2xZVhLs,2920.15393049394,4843.098919399633
7ciC3Su4ZJ3fJUU2R1JQYeHbn5NcrZX2Ni7FmKHnmZb7,BRETT,2026-09-08T16:41:16+00:00,False,9Jkx2w9PhcMSmEhVSNy66jf6DxSYVc9k6cLFDy6a1hep,2914.344468444865,4055.1071951939
8LHDVtsy4F4drBoq2NEZMnHgygfqMqYB1mixdircmP2m,wizard,2026-09-08T16:42:00+00:00,False,AcSz2Z2i8KbWyh1pHpBFMUffFqnLcfccqiejRULe1wxy,2917.8005596661696,5486.203559134846
AFGY5ckjSiyjBQUbnwjfxAHu1E1FbG1ciCyBGR3z3T9C,PAGER,2026-09-08T16:42:57+00:00,False,92p12WzfwDuiy8cmjQz4eTAw5Nvr5P6mTxu6nvrkTQJG,2911.851948696041,6837.287646588436
